x,y,z
0.0829012305163777,0.90613699693795,0.2605524053426343
0.10386956211178357,0.8692877732384818,0.20424411714696616
0.12546130464790411,0.8303750822390987,0.14402915857923726
0.1475943515657959,0.7895503342846567,0.08022146013341508
0.17018203208548374,0.7469743049740089,0.01315398422590289
0.1931335320260067,0.7028163476812038,-0.05682290288416455
0.21635433664465625,0.6572535640627455,-0.1293431457122488
0.23974669332815174,0.6104699366137698,-0.20402679230649648
0.26321009186970956,0.5626554275218754,-0.28048185636582224
0.2866417599782724,0.5140050482324257,-0.3583062395963273
0.3099371715900061,0.46471790428258863,-0.4370897048881892
0.3329905654879161,0.4149962200825167,-0.5164158906450749
0.3556954716833984,0.36504434842028693,-0.5958643563954028
0.37794524297398147,0.3150677695420496,-0.6750126496604023
0.3996335890646322,0.265272084709887,-0.7534383839486615
0.42065511062590943,0.21586200916693524,-0.8307213176912056
0.4409058306610508,0.1670403694422268,-0.906445423925409
0.4602837205657447,0.11900710990645456,-0.9802009405802165
0.47868921828884753,0.07195831344454572,-1.0515863913090584
0.4960257360395159,0.026085241041790407,-1.120210566959985
0.5122001550359546,-0.01842660501236797,-1.1856944579642448
0.5271233048530125,-0.0613983897144515,-1.2476731281638438
0.540710424999851,-0.1026588212807047,-1.3057975208843948
0.5528816064445472,-0.14204499013416405,-1.3597361883903492
0.5635622108993089,-0.1794031668356846,-1.4091769362339548
0.5726832657875474,-0.21458955505065405,-1.4538283744250826
0.5801818329318096,-0.24747099586336682,-1.4934213678044672
0.5860013491289644,-0.277925619989326,-1.5277103784955985
0.5900919369154355,-0.30584344469093755,-1.556474693838138
0.5924106839700057,-0.33112691247290243,-1.5795195337656736
0.5929218897540912,-0.3536913689187796,-1.5966770321801997
0.5915972781486314,-0.373465477328275,-1.6078070874919304
0.5884161750121044,-0.3903915681243631,-1.6127980781330153
0.5833656497548363,-0.4044259213188464,-1.611567439514203
0.5764406201998941,-0.41553898065283495,-1.6040620995713106
0.5676439201795841,-0.42371549836328787,-1.5902587707401665
0.5569863294980355,-0.42895460986654876,-1.5701640969011064
0.5444865660736586,-0.43126983799307617,-1.5438146545437028
0.5301712402595168,-0.43068902675262655,-1.5112768081156802
0.5140747715239575,-0.42725420495430905,-1.4726464202334817
0.4962392678572827,-0.4210213803494994,-1.428048418142126
0.47671436845193776,-0.41206026530590223,-1.3776362185154554
0.45555705038273997,-0.40045393535640916,-1.3215910133810687
0.4328314001891996,-0.3862984222951811,-1.2601209206338666
0.408608351433135,-0.3697022438139689,-1.1934600032647977
0.382965389470721,-0.350785871982514,-1.1218671620738958
0.3559862248380152,-0.3296811431764123,-1.0456249072558637
0.32776043680210665,-0.3065306123426127,-0.9650380148392662
0.2983830887755672,-0.2814868547653596,-0.8804320745239397
0.267954317429152,-0.25471171875252774,-0.7921519359927418
0.23657889746602107,-0.2263755329026924,-0.700560061270668
0.2043657841394993,-0.19665627183573958,-0.6060347911641887
0.17142763570499456,-0.16573868447326814,-0.5089685342341911
0.13788031809460388,-0.13381338913846547,-0.40976588713506024
0.10384239418968814,-0.10107593990765688,-0.3088416954883591
0.06943460014185646,-0.06772586878653895,-0.2066190647506221
0.03477931125600512,-0.03396570840251667,-0.1035273307795298
-3.090860900556436e-15,3.0198066269804257e-15,9.201528428093297e-15
-0.034779311256011296,0.03396570840252269,0.10352733077954816
-0.0694346001418626,0.06772586878654493,0.2066190647506404
-0.10384239418969424,0.10107593990766275,0.30884169548837714
-0.13788031809460985,0.1338133891384712,0.409765887135078
-0.1714276357050005,0.16573868447327375,0.5089685342342085
-0.20436578413950515,0.19665627183574497,0.6060347911642057
-0.23657889746602676,0.22637553290269757,0.7005600612706847
-0.2679543174291575,0.2547117187525327,0.7921519359927579
-0.29838308877557246,0.28148685476536417,0.8804320745239549
-0.32776043680211175,0.3065306123426169,0.9650380148392808
-0.35598622483802006,0.3296811431764162,1.0456249072558774
-0.38296538947072567,0.35078587198251754,1.121867162073909
-0.40860835143313945,0.369702243813972,1.19346000326481
-0.4328314001892038,0.3862984222951838,1.260120920633878
-0.45555705038274386,0.4004539353564114,1.3215910133810789
-0.4767143684519413,0.412060265305904,1.377636218515465
-0.496239267857286,0.42102138034950076,1.4280484181421347
-0.5140747715239606,0.42725420495430994,1.4726464202334892
-0.5301712402595194,0.43068902675262694,1.5112768081156867
-0.5444865660736611,0.431269837993076,1.543814654543708
-0.5569863294980377,0.42895460986654815,1.5701640969011108
-0.5676439201795859,0.42371549836328665,1.5902587707401694
-0.5764406201998954,0.4155389806528332,1.6040620995713126
-0.5833656497548374,0.40442592131884414,1.611567439514204
-0.5884161750121052,0.3903915681243604,1.6127980781330151
-0.5915972781486317,0.37346547732827173,1.607807087491929
-0.5929218897540913,0.3536913689187759,1.5966770321801973
-0.5924106839700053,0.3311269124728982,1.57951953376567
-0.590091936915435,0.3058434446909328,1.5564746938381333
-0.5860013491289636,0.27792561998932086,1.5277103784955932
-0.5801818329318084,0.24747099586336122,1.4934213678044608
-0.572683265787546,0.214589555050648,1.4538283744250753
-0.563562210899307,0.1794031668356781,1.4091769362339464
-0.5528816064445452,0.1420449901341572,1.35973618839034
-0.5407104249998487,0.10265882128069748,1.3057975208843848
-0.52712330485301,0.061398389714444,1.2476731281638334
-0.5122001550359518,0.01842660501236013,1.1856944579642332
-0.496025736039513,-0.02608524104179839,1.1202105669599733
-0.4786892182888446,-0.07195831344455393,1.0515863913090462
-0.4602837205657413,-0.11900710990646297,0.9802009405802036
-0.44090583066104727,-0.1670403694422354,0.9064454239253957
-0.42065511062590577,-0.21586200916694392,0.8307213176911921
-0.3996335890646283,-0.2652720847098958,0.7534383839486476
-0.3779452429739775,-0.31506776954205845,0.6750126496603883
-0.35569547168339427,-0.3650443484202958,0.5958643563953887
-0.33299056548791206,-0.4149962200825255,0.5164158906450608
-0.309937171590002,-0.4647179042825974,0.4370897048881751
-0.28664175997826824,-0.5140050482324343,0.3583062395963134
-0.26321009186970534,-0.5626554275218839,0.28048185636580847
-0.23974669332814755,-0.6104699366137782,0.20402679230648302
-0.2163543366446521,-0.6572535640627537,0.12934314571223568
-0.19313353202600256,-0.7028163476812117,0.05682290288415182
-0.17018203208547972,-0.7469743049740166,-0.01315398422591513
-0.14759435156579195,-0.7895503342846641,-0.0802214601334267
-0.12546130464790028,-0.8303750822391057,-0.1440291585792482
-0.1038695621117798,-0.8692877732384886,-0.20424411714697652
-0.08290123051637399,-0.9061369969379564,-0.2605524053426439
-0.06263345545659216,-0.9407814498544428,-0.3126606581649576
-0.043138050835724896,-0.9730906274710605,-0.36029750765830415
-0.02448115596268667,-1.002945463448157,-0.40321490544157695
-0.0067229221456584776,-1.030238912810187,-0.4411893297410649
0.010082769692285823,-1.054876476251949,-0.4740228710224597
0.025888559003468502,-1.0767766629961328,-0.5015441909128197
0.040653821999884356,-1.095871389935107,-0.5236093497250882
0.054344853385640726,-1.1121063151019441,-0.5401024985424677
0.06693501256295506,-1.125441103837349,-0.5509364324844614
0.07840483361258581,-1.1358496263487978,-0.5560530024574324
0.08874209852846483,-1.1433200856942494,-0.5554233833867611
0.09794187336772574,-1.1478550755635617,-0.5490481976317273
0.10600650716038817,-1.1494715675745995,-0.5369574929946205
0.1129455936067689,-1.1482008281462592,-0.5192105754488389
0.11877589577433795,-1.1440882653555646,-0.49589569742335776
0.1235212341883388,-1.1371932065289285,-0.46712960318946506
0.1272123388911227,-1.1275886076569392,-0.43305693359657077
0.1298866662229518,-1.1153606960559532,-0.39384949309379924
0.13158818125110758,-1.1006085480267458,-0.3497053826495704
0.13236710694366455,-1.0834436035788388,-0.3008480028391431
0.1322796413484093,-1.0639891205973906,-0.24752493200695444
0.13138764419530788,-1.042379571126137,-0.19000668502337265
0.12975829449186205,-1.0187599827233889,-0.12858535874120797
0.12746372082392785,-0.9932852281171259,-0.0635731708131524
0.1245806062093677,-0.9661192666384532,0.004699100945555781
0.12118976947763575,-0.9374343411488785,0.07588377097697914
0.11737572526442087,-0.9074101343948673,0.1496179820602423
0.11322622481622738,-0.8762328889218393,0.2255255165181009
0.10883177989475104,-0.8440944948582755,0.30321867364848104
0.10428517215462299,-0.8111915500379676,0.38230020415409033
0.09968095044014949,-0.7777243970639246,0.46236529206335053
0.09511491850672324,-0.7438961420304082,0.5430035744026142
0.09068361572029815,-0.7099116597093846,0.6238011886941389
0.08648379332350847,-0.6759765900739937,0.7043428382173827
0.0826118888794754,-0.6422963310740675,0.7842138648836181
0.07916350151396724,-0.609075032597074,0.8630023195360716
0.07623287057334575,-0.5765145965420725,0.9403010194998735
0.07391236029961316,-0.5448136879043147,1.0157095832681025
0.07229195309498164,-0.5141667617141966,1.0888364323217732
0.07145875390685938,-0.4847631105966208,1.1593007502421577
0.07149650821015933,-0.45678593761581443,1.2267343894826934
0.07248513599769126,-0.43041145894681215,1.290783716423715
